name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition
Средство чистящее Bref Анти-Налет антибактериальный 500 мл,466.0,226.0,500.0,мл,52.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Сырники творожные Vteste жареные замороженные 320 г,329.0,229.0,320.0,г,31.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
"Корм сухой FARMINA N&D Pumpkin Line для щенков средних и крупных пород ягненок с черникой 2,5кг",2630.0,1315.0,2.5,кг,50.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
"Йогурт Venn`s Греческий обезжиренный 0,1% 130 г",74.0,49.0,130.0,г,34.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Подгузники Huggies Elite Soft 3 5-9 кг 80 шт,2899.0,1849.0,80.0,шт,37.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Пряник Ясная Поляна Тульский фруктовая начинка 140 г,59.0,40.0,140.0,г,33.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Салфетки хозяйственные из микрофибры Paclan Practi 30х30 см 4 шт,251.0,199.0,4.0,шт,21.0,2022-10-16T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Чай черный Richard Royal Love крупнолистовой ж/б 80 г,285.0,199.0,80.0,г,31.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Мешки для мусора York с тесьмой 35 л 21мкм (60х50см) 20 шт,119.0,85.0,20.0,шт,29.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Средство от засоров Tiret Professional гель 1 л,599.0,479.0,1.0,л,21.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Ветчина вареная Клинский для тостов нарезка 210 г,239.0,159.0,210.0,г,34.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
"Бекон сырокопченый, нарезка",192.0,173.0,,,10.0,2022-10-16T00:00:00Z,2022-10-18T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
"Творожок Даниссимо Заварной крем слива 5,7% 130 г",69.0,59.0,130.0,г,15.0,2022-10-16T00:00:00Z,2022-10-23T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Сыр мягкий Galbani Моцарелла макси 45% 250 г,343.0,219.0,250.0,г,37.0,2022-10-16T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Корм сухой Perfect Fit для стерилизованных кошек с курицей 650 г,399.0,339.0,650.0,г,16.0,2022-10-16T00:00:00Z,2022-10-17T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Прокладки гигиенические Bella perfecta ultra maxi rose deo fresh впитывающие 16 шт,259.0,209.0,16.0,шт,20.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Средство для удаления пятен Lion Thailand Essence 220 мл,164.0,157.0,220.0,мл,5.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,8,2022-10-17,По карте
Вафли Balconi Кубики с ванильной начинкой 125 г,175.0,125.0,125.0,г,29.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Средство для удаления пятен Lion Thailand Essence 220 мл,164.0,157.0,220.0,мл,5.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Сок Benature манго100% прямой отжим 250 мл,112.0,80.0,250.0,мл,29.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Мороженое Чистая линия Рожок Радуга пломбир 110 г,116.0,95.0,110.0,г,19.0,2022-10-16T00:00:00Z,2022-10-23T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
"Корм влажный для кошек RC Vet Diet Sensitivity Control при пищевой аллергии цыплёнок, рис 85г",103.0,90.0,85.0,г,13.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Зубная щетка Lacalut Aktiv мягкая щетина,267.0,213.0,,,21.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Кондиционер для волос Paul Mitchell The Conditioner Несмываемый увлажняющий 300 мл,2800.0,950.0,300.0,мл,67.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Гель для лица и тела Royal Skin многофункциональный с 24kt золотом и улиточной слизью 300 мл,589.0,439.0,300.0,мл,26.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Маца кошерная Blockbuster с мукой грубого помола 180 г,249.0,169.0,180.0,г,33.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Напиток сокосодержащий Rich виноград и лимон ж/б 330 мл,109.0,85.0,330.0,мл,23.0,2022-10-16T00:00:00Z,2022-10-23T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Масло оливковое Iberica Extra Virgin нерафинированное ст/б 500 мл,829.0,349.0,500.0,мл,58.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Оливки Iberica без косточки ж/б 300 г,179.0,135.0,300.0,г,25.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Мучная смесь Аладушкин Блины Царские 800 г,99.0,79.0,800.0,г,21.0,2022-10-16T00:00:00Z,2022-11-15T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Зубная щетка детская CJ Lion Kids safe toothbrush шаг 3 от 7-12 лет,299.0,133.0,,,56.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Средство для прочистки труб от засоров Tiret Turbo 1 л,780.0,515.0,1.0,л,34.0,2022-10-16T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Пельмени Цезарь Отборные 700 г,499.0,299.0,700.0,г,41.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Каша Ясно солнышко Полезные злаки ассорти 6х40 г,160.0,112.0,6.0,шт,30.0,2022-10-16T00:00:00Z,2022-11-15T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Крем для лица рук и тела универсальный увлажняющий Nivea Creme с пантенолом 150 мл,328.0,315.0,150.0,мл,4.0,2022-10-16T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Средство чистящее для ванн и душа Frosch 500 мл,359.0,273.0,500.0,мл,24.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Зубная щетка Lion Systema Smart Slim для удаления зубного налета,219.0,151.0,,,32.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
"Молоко Свитлогорье ультрапастеризованное 3,2% 1 л",109.0,95.0,1.0,л,13.0,2022-10-16T00:00:00Z,2022-10-23T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Подгузники-трусики Pampers Junior 12-17 кг размер 5 48 шт,2199.0,1829.0,48.0,шт,17.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Капсулы для стирки белья Mayeri Sensitive ЭКО в пакете 16 шт,710.0,575.0,16.0,шт,20.0,2022-10-16T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Хлопья Ясно солнышко овсяные Геркулес 450 г,95.0,69.0,450.0,г,28.0,2022-10-16T00:00:00Z,2022-11-15T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Блины Сибирская коллекция с мясом замороженные 400 г,399.0,299.0,400.0,г,26.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Уксус винный Iberica из красного вина ст/б 250 мл,219.0,165.0,250.0,мл,25.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Интимный гель-смазка Contex Strong 100 мл,624.0,490.0,100.0,мл,22.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Корнишоны маринованные Kuhne сладкие медово-пряные 530 г,399.0,369.0,530.0,г,8.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
"Стиральный порошок Ушастый нянь для детского белья 4,5 кг",1139.0,999.0,4.5,кг,13.0,2022-10-16T00:00:00Z,2022-10-20T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Спрей от комаров Mosquitall Универсальная защита 100 мл,249.0,180.0,100.0,мл,28.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Макаронные изделия De Cecco № 126 из твердых сортов пшеницы Конкильони Ригати 500 г,220.0,179.0,500.0,г,19.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Арахис От Мартина Отборный с солью обжаренный 100 г,89.0,79.0,100.0,г,12.0,2022-10-16T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Шоколадный батончик Nattys&Go Cashew с кешью пастой и какао покрытый молочным шоколадом 45 г,149.0,125.0,45.0,г,17.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Пюре фруктовое Heinz Наливное яблочко с 4 месяцев пауч 90 г,60.0,55.0,90.0,г,9.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Сыр плавленый President с ветчиной 45% 400 г,299.0,229.0,400.0,г,24.0,2022-10-16T00:00:00Z,2022-10-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Пудра энзимная для умывания,367.0,312.0,,,15.0,2022-10-16T00:00:00Z,2022-10-19T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Губка для мытья посуды Paclan большая металлическая 1 шт 37 г,99.0,45.0,1.0,шт,55.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Кофе растворимый Nescafe Gold ст/б 190 г,699.0,499.0,190.0,г,29.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Гель для лица и тела Dr.Smart Антистресс с кокосом 300 мл,456.0,365.0,300.0,мл,20.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
"Йогурт Экомилк Соло с зеленым яблоком и тархуном 2,8% 290 г",65.0,45.0,290.0,г,31.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
"Йогурт Laplandia Сливочный клубника и бисквит 7,1% 180 г",85.0,69.0,180.0,г,19.0,2022-10-16T00:00:00Z,2022-11-06T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Крем детский Свобода Тик-Так 41 г,93.0,55.0,41.0,г,41.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Суп Увелка Грибной 120 г,95.0,75.0,120.0,г,22.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Смесь овощная Vитамин Фермерские продукты Овощи-гриль с итальянскими травами замороженная 400 г,229.0,169.0,400.0,г,27.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Сменные кассеты для безопасных бритв Gillette Skinguard Sensitive 4 шт,1315.0,1090.0,4.0,шт,18.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Подгузники Merries S 4-8 кг 24 шт,599.0,499.0,24.0,шт,17.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Яйцо куриное С0 Сеймовская ПФ Зерновой откорм 10 шт,125.0,99.0,10.0,шт,21.0,2022-10-16T00:00:00Z,2022-10-21T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Кешью сушеный Семушка 120 г,299.0,249.0,120.0,г,17.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Корм влажный для кошек PETREET кусочки тихоокеанского тунца с зеленой фасолью в рыб.бульоне 70г,169.0,118.0,70.0,г,31.0,2022-10-16T00:00:00Z,2022-11-30T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Чай зеленый оолонг Maitre de The имбирь Лемонграсс мята и масло апельсина 100 г,499.0,399.0,100.0,г,21.0,2022-10-16T00:00:00Z,2022-10-31T00:00:00Z,moskva,vkusvill_offline,9,2022-10-17,По карте
Лосьон для рук антисептический Свобода 185мл,199.0,99.5,185.0,мл,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
"Сосиски Молочные по-черкизовски в/у 450г,Для держателей карт",259.0,129.5,450.0,г,50.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Конфеты Южная ночь Красный Октябрь 100г,79.9,39.9,100.0,г,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Мицеллярная вода Гарньер 400мл,439.0,279.0,400.0,мл,37.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Торт Шоколадница классическая Коломенское 240г,189.0,109.0,240.0,г,43.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
"Торт Шоколадница с карамелью Коломенское 180г,Для держателей карт",199.0,119.0,180.0,г,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Конфеты Маска Рот Фронт 100г,79.9,39.9,100.0,г,51.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
"Поднос 46,5*35,5*2см",499.0,299.0,,,41.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Стопка Бедный Йорик стекло 110мл,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Стакан Череп,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Кондиционер для белья Синергетик Аромамагия 1л,249.0,159.9,1.0,л,36.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Кондиционер для белья Синергетик Миндальное молочко 1л,249.0,159.9,1.0,л,36.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
"Коньяк Старый Кенигсберг 4 года 0,5л",959.0,579.0,0.5,л,40.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Маска карнавальная на резинке Игра в кальмара,249.0,99.9,,,60.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Маска карнавальная на резинке Анонимус,249.0,99.9,,,60.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
Колготки Миними Матте Эффект 20 в ассортименте,399.0,249.0,,,38.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
"Напиток спиртной на основе рома Оакхарт Ориджинал 0,5л",1490.0,729.0,0.5,л,52.0,2022-10-04T00:00:00Z,2022-10-17T00:00:00Z,moskva,mgnl,0,2022-10-17,
